company_id,industry_id
2499144,14
154310,108
612239,4
48557,104
2722082,80
10393438,96
162929,4
11704221,11
3311479,86
28423155,75
72413101,42
31423,42
18109,42
16101,96
71833071,59
18119365,19
18594945,44
9496229,96
11200,17
27138794,42
41053,11
40745059,18
46110,54
906401,4
935956,19
11785039,69
469487,94
13775,52
81113310,68
3002974,15
59320,68
31429,33
103126568,4
661985,48
216594,100
98552009,48
35515524,97
2819,80
1061851,104
92729658,14
68147940,41
76507853,96
89706189,104
14749,42
17989842,44
11075807,9
98823646,4
35891828,96
43821,75
5584148,104
7221143,52
2230,25
1415626,92
446357,41
2392439,9
92950493,11
1400397,43
70603,104
8706,68
8905,43
10588449,80
28813,14
860456,4
18611583,48
1047500,44
6278,82
67090085,5
2766294,104
51630259,25
10363650,96
77712306,15
35491344,104
13039,104
547998,49
467718,48
9661451,15
3631804,25
136816,9
29024,100
117882,104
2005892,100
18851851,96
1410985,86
18165460,31
68747,32
91431816,31
2759588,41
35048,78
9269648,104
37829,92
40678,68
1945473,104
71039360,104
1654504,104
1815720,11
14513,32
17072,94
69908319,7
67348449,14
285718,104
957131,139
2988823,80
5111449,48
7947901,80
16006748,86
35690006,14
628410,31
3094595,96
82488337,14
2502955,31
79093668,96
946242,96
13151,59
75768490,68
89702298,92
5071,8
90101,104
36128229,12
3797361,14
1346497,43
78278,99
380738,69
9732,92
79451136,34
3335,52
6794274,14
1104109,9
9934934,59
39511,98
9523,63
65582532,80
89950864,104
7554,113
9675921,61
30698,14
1596641,19
90516024,104
18003368,4
2039570,104
33440440,67
18411076,8
1697958,41
3747526,43
98484414,6
400488,4
10225696,16
35640218,100
15724647,14
80693272,96
1326971,105
1527064,104
14037757,83
10768,32
10633731,69
573095,34
75574270,19
2405132,11
6477,68
23748354,7
71987947,86
28513,32
9301827,25
96108013,25
597953,135
1989952,14
11259248,102
1060,8
5009379,42
40888376,96
40956146,104
492428,100
33279670,92
29243,104
2282875,88
601509,43
392435,100
556096,75
7961580,63
27196805,69
222632,104
2496,142
3502352,4
335660,25
813166,137
63357,92
101108,133
7973806,98
595749,4
3331119,80
10519885,118
67477004,92
6892,91
842708,43
1214100,26
12618960,104
114747,110
11314359,118
10456707,104
10427,17
15074104,92
8936,14
35088,47
103432741,23
7926890,25
550974,1
105797,26
3518909,68
54761698,17
30465,68
1379106,104
92579343,104
10402752,34
1253690,47
71585613,126
73014032,4
96345770,139
3013882,27
839678,104
19190910,6
3294025,48
444574,80
52136858,96
204367,49
778098,104
164821,14
91253,42
82070,55
5888289,42
11808228,4
67547023,80
10579958,48
238862,28
6623506,139
31464058,1
65040307,4
33242238,68
8019,11
58197951,100
81168,99
18863748,96
720284,48
2790216,14
97188066,96
2477,68
2794879,96
76213412,118
38109453,9
18453875,19
70717,11
18311,42
36983992,104
10329293,121
125241,17
3107621,141
3638696,96
54356479,42
64693711,4
82339,27
19134588,4
556402,27
152531,43
140452,42
86892,146
40895308,14
3807914,27
69295181,137
11071490,88
5274161,139
331348,100
1980447,143
74777356,96
214756,54
1494,96
19159405,104
166076,96
701854,43
3637701,42
3619738,99
90420697,4
327505,114
88845534,27
22446,14
92469355,104
11703,42
76199326,139
23718,14
25256,75
3242683,104
126591,14
35675031,27
490218,25
77195,43
11013815,104
76163713,4
3615364,104
33250091,31
9317562,107
81632673,96
80961798,80
5397161,96
18690,69
84673,104
53163,123
77878163,104
1799935,32
296073,42
80089904,9
37711,11
766308,104
35522889,104
894471,51
71374,82
67158,100
37390,96
77695,104
31534680,43
165629,138
40725122,96
24999272,14
57146,78
79879166,96
7962426,96
57217,145
239533,96
74040923,43
1863877,44
89323771,104
1705927,31
295538,53
19117852,43
19049768,43
13811,14
40777799,104
6030871,4
1833121,57
779638,8
79365128,96
1438446,96
89993163,104
2203309,4
10152544,92
1230807,53
91357617,25
70560,104
1028217,52
23554,1
6496262,14
14606618,123
10407841,104
165722,104
2478935,44
91652182,104
37258286,68
90569489,15
97435241,42
21542,86
2540203,48
273852,75
82640429,96
39838,96
1310741,96
517940,104
2489937,104
10580738,14
120488,4
90544767,137
99032606,96
1045637,96
859307,57
321125,104
14529347,11
65258071,139
100947,96
11530041,4
10324456,104
64274685,104
1041443,59
915922,4
19631,80
40761690,21
2414023,135
42327646,142
904119,42
10388528,14
79999613,54
101459,104
11483966,69
15863,9
76517634,96
40934666,104
8583666,15
15763577,48
137877,80
3879704,43
10843160,146
11827982,75
76080926,80
6225,96
1396029,1
13068,42
51648747,69
6473637,43
35598554,100
24705753,92
89509007,4
3824621,96
35589,1
13675,96
10515,9
14647401,96
10451941,124
472056,57
50296,104
27018,142
58661,96
133553,9
18445891,14
1292486,19
3101797,48
283314,53
923557,1
1243674,104
5512,1
65909538,4
369099,133
3654671,48
1252954,14
9505562,4
45919,19
135705,133
27226020,4
99215,4
406542,104
7603239,89
18389,96
133074,9
203479,96
10309578,53
1150965,48
166442,135
9546,11
8601404,17
123094,96
98489952,44
18353,59
52938337,75
78842345,101
28695602,96
265146,48
71358199,75
79157,135
80287929,4
1719544,43
55711,14
11860387,43
137533,104
3783248,68
103117,42
5392333,47
33182755,104
5296614,100
10571530,104
15224259,11
111316,88
319328,69
3611959,44
316059,50
9228228,104
2580945,11
2017202,14
49648155,110
86279575,26
53454,4
89997630,7
75631879,51
702048,147
101451685,14
3951171,55
42857124,9
3318205,9
17460,43
7032083,96
929462,100
19074411,104
163115,31
40170,104
9322987,11
2695488,96
1264953,104
96591394,48
2656267,14
358231,118
2567179,57
72728200,136
78102861,104
10403924,48
864261,68
71478037,14
71138158,14
273755,44
37520,104
89727529,104
594012,34
50833,80
689293,11
71645262,14
18819143,54
69963503,96
328766,112
99111185,47
81512479,14
545865,104
26781,96
8880350,31
987005,42
1845179,92
876048,92
1088884,96
35687307,104
63001,56
72751385,80
8286400,110
55046724,92
2849059,104
40963389,1
34225023,9
2736217,59
1378616,51
3556,68
14609480,132
1718412,17
8320669,99
1409198,59
83745,96
73073173,146
69064972,9
18208909,137
165381,59
112891,27
677285,31
422193,68
2640965,96
525011,100
73328651,27
78704121,80
64896719,32
76214880,70
643347,100
467038,96
34884813,104
3960176,115
2123594,52
2431331,98
65762,96
18893,9
18958616,14
58537,48
87221693,4
148375,49
98476512,96
42904015,104
4309335,17
60231304,23
68024492,91
23298,57
7800262,14
636890,92
2378989,8
91743578,104
2363309,137
3080567,43
5362664,34
152237,43
96348087,48
3575823,104
3155387,121
2896,14
1311847,96
8182062,100
63152160,13
14479357,96
729040,96
1175642,143
508985,48
51677384,80
98876991,32
58741,96
1268566,50
67295086,44
1757361,96
9162229,14
329724,44
1725592,138
3253589,92
13660588,96
1642843,96
14514065,96
978668,96
40712132,115
22409,54
2517134,104
918334,135
11555433,49
5377,49
4289180,96
54831198,13
84959254,80
90614573,11
100299531,4
77143708,96
2855312,96
97409175,104
64277434,92
4982073,112
89720211,96
202782,104
76557506,96
11551557,104
31480,53
166912,32
302489,57
107847,48
91084,69
99215325,49
94080157,13
77630357,80
90451195,68
2375692,139
1812071,86
3731680,92
3017055,4
71895406,25
1140035,132
711088,96
123822,96
914890,14
15698623,144
90837787,96
21870,4
14524856,92
90398003,4
9422009,88
278713,77
100187503,104
15196063,104
54430,43
3151385,4
10618855,42
22297879,11
905367,47
56274,57
542742,139
965405,30
373873,96
6644543,48
1707389,69
101566602,75
18803661,88
10869,69
2185307,9
62028912,88
78284990,104
57738,92
535978,8
76102337,43
68051397,80
54901510,13
19109813,66
1253375,104
86232197,92
2878599,104
16261703,48
166979,54
5150994,4
64738928,80
163261,43
83008343,4
8901,53
585138,31
2389955,25
96716,96
9501445,54
101802124,9
8397157,57
96884,27
2775427,96
163753,4
35544717,104
34867,124
90413667,23
27205558,104
78724186,52
7955,27
11368736,104
447337,27
33182887,4
9739,27
33504,44
8217691,54
55998625,14
14512,19
414102,14
1140750,142
62200365,67
23323,96
2623352,96
27014139,144
68971213,11
27118902,104
44097,117
10162,4
288566,52
46279736,42
41780,12
163062,41
15081604,104
21485,96
659695,88
105556,104
54955782,91
164923,96
205431,70
35479,96
82300350,48
683420,146
5949,53
30823,27
4825356,14
94133596,103
96893409,43
96621796,96
1910700,104
28499737,19
35081,104
30146,49
34375,96
1309570,47
18610418,80
7024115,34
10087902,14
10025334,11
9324633,106
2941725,92
35133,100
5071501,48
2737686,48
15283,14
16631,112
82477205,43
5818254,104
9353773,59
11554148,11
1256,28
1792232,96
889841,27
14524845,104
243858,14
4416,43
4066,59
51279,59
39249,146
82315932,4
2741008,27
47943,67
26331,19
902605,48
102134611,96
10476364,44
6683229,15
4701,43
145848,142
80666453,96
15886774,139
76987056,4
74635,104
35143,1
1229017,48
67218666,104
1269161,17
92222,43
1551641,104
53284,104
443738,4
10012974,104
68539980,104
679857,67
305063,34
58991,44
47874,27
130927,4
90471403,11
89516927,14
34624,96
1703027,75
92499424,4
25066731,92
34688219,12
71401185,96
53019,4
278203,92
1030395,36
10279322,43
30696869,69
1872358,100
10681626,43
89805521,100
70292136,96
15086807,52
1403143,96
33837,104
9942,112
878513,132
166372,37
135815,139
1357922,69
83693211,4
7962797,92
76412394,96
12802,68
321428,100
92735414,104
4543,33
3717968,57
18305845,15
9422017,11
1822057,48
18385144,96
966976,42
9852679,80
1070148,59
11809,14
73201896,27
341447,41
298409,104
10520445,96
102331651,104
34721669,104
10355580,80
102841940,4
45983,18
122942,112
15632239,15
89559793,23
41447,25
1768090,48
72222574,47
100302,68
1844187,92
12644759,144
265611,43
131324,14
78060668,96
2599,112
82333689,139
2837787,4
9119121,100
2899754,31
35602233,57
4447979,96
65335359,12
101827453,139
5061776,96
66362606,104
11006242,96
72060,96
73687,75
5262434,12
1214303,99
11794227,116
1038152,14
702173,14
18451845,9
40940284,104
42352,15
1170165,104
18401,47
2111831,55
72041438,96
39600,75
23156,104
21528485,96
3826870,127
65935,96
451455,69
148784,24
963427,98
3364772,96
90606311,104
9700152,135
100883163,4
21860,37
10196809,48
5561459,31
79071694,104
6827920,48
792882,4
4808751,44
42007,92
5926,68
8567,25
62582,14
61689884,26
410217,112
35508199,80
13310,60
36149552,44
77109378,42
1167427,25
422897,1
11158088,68
64761,59
91143994,104
1634459,14
35607160,104
283209,104
18172450,109
98559284,80
286607,94
5612,9
91343300,4
35651131,9
57578,80
28153346,91
2909637,100
164608,77
89713916,4
2810881,122
13149,96
745817,88
98044271,11
3150592,14
162482,4
10581613,4
51648039,44
2754376,11
18682633,96
89459,55
11275244,43
34220976,104
52573401,14
21989,11
1459351,51
1372950,96
13301966,96
16088,14
545791,104
46218,90
1462308,1
1017004,100
95530,86
36016241,80
4813,68
88936332,34
85401549,139
347685,14
8212333,57
92959390,42
1465907,43
998305,96
89746,48
3853586,48
255739,68
5139117,78
3722296,133
978324,96
51863,11
2822009,59
20922,100
11554229,80
48645,51
590578,14
28864212,137
18169,82
2065819,44
5091896,42
2402056,99
3296819,126
41266,96
1088,7
4835,75
3182370,100
79036373,100
943057,96
92739568,104
30335,114
34709044,96
27002539,31
10950386,80
93158430,97
1312747,135
69856876,139
704462,140
28600411,139
6059,31
11713929,48
15440862,42
43295750,57
91618507,9
6515,14
342460,88
81925536,14
878413,11
71212440,55
125527,96
38368,23
2623363,43
432241,104
18382943,44
760913,57
801129,75
477190,11
64270099,15
405042,92
1955113,69
10857149,96
94119068,104
718471,96
17654,92
233259,104
7800928,44
137349,104
215423,117
71534278,6
91312354,96
283515,104
18804,104
1087560,19
92921800,43
1400125,104
69804532,14
99090091,96
245148,146
77006575,135
90717413,4
80088556,43
15890669,57
432173,122
2798052,14
5424580,112
35700507,69
18967933,104
1403634,96
30603138,28
21209,48
18707,75
89563981,59
1242080,91
3638581,96
102635657,132
84004164,96
11455,144
1597932,8
1726253,104
5383510,12
7932726,43
74608953,104
609107,86
133874,42
10676753,4
55078,44
23184,43
41306,100
80868,92
877430,25
19863,14
307908,51
8275,145
164009,104
2246926,96
2540271,96
274539,48
95915874,18
1264,43
2151154,42
13613470,123
4652261,23
46928,48
1689331,104
7929171,101
100561333,42
2371681,96
131756,51
129329,80
96131414,96
2155110,96
18348487,96
9957,42
163248,42
2759713,80
132193,148
131372,44
52155305,104
18300742,9
10333877,104
62266,41
13356126,96
64969622,96
372184,121
35488078,8
2538921,96
900736,48
155277,54
263278,96
9445937,43
14620904,96
1957412,59
35590008,96
10316175,75
80206,104
86915941,100
22237469,14
74989039,50
64734122,25
28586740,59
2908786,34
78451299,96
2467,43
955524,99
1796887,47
10852858,80
22244,84
31453180,29
20527853,126
79757094,132
96322142,4
358448,30
1002639,49
12908131,44
132241,92
76170330,69
11243322,42
89751306,107
16242436,67
2504518,80
236658,43
151315,34
1035245,48
55183919,43
682306,75
2586261,96
64445,68
9451655,75
9342255,55
150820,92
2138729,48
5807055,12
21694,68
163100,54
65031611,14
920954,59
40696175,48
378540,4
25181,96
9339049,18
1842410,96
15560260,14
344299,96
1350200,90
43729,25
12178876,146
43357975,104
98303539,104
88167929,104
3577168,96
1149193,104
101354,44
3027,96
95278,4
27224904,104
16233284,80
17965553,28
11008478,43
306375,14
89569082,27
744608,8
4493454,13
91370373,124
109961,11
166376,139
51679767,75
71646241,137
746485,104
228650,104
2545469,53
118478,116
3831729,43
42532,25
2704330,14
51658033,110
11713,1
77120,43
11424,43
164728,85
101721428,96
86319778,44
2650980,139
2579911,96
10568131,48
102800263,43
2759874,14
3250711,43
22330287,12
3080429,11
10021178,14
6883742,27
133627,104
75467678,104
80753330,4
3748916,44
594464,67
733272,104
1145825,14
27094606,9
51686586,124
4874266,43
76087721,96
11540,137
364631,100
78184,9
89621264,14
1110454,124
1451404,104
7161,104
30898036,4
375438,96
16223631,4
113178,96
9429023,147
661106,100
1109157,14
15258405,96
71539551,96
3717355,9
214121,43
201287,69
66006,86
3646098,137
129978,104
11199248,115
1351399,25
508935,9
99107479,96
3730982,96
529229,25
2079141,96
7207,23
3592199,48
837281,41
1388212,104
3154905,50
876196,117
749716,96
224006,96
1613092,96
5079407,43
128138,104
3735184,80
9375,68
10267542,96
1008624,104
97460698,96
2056138,104
49646802,104
35582919,14
606375,17
372589,8
97199446,68
91709419,80
3581812,80
342372,68
2389912,9
1146830,4
2853195,53
24207950,15
55992537,41
2442165,144
608249,14
18234,33
35816990,100
29405,9
1689349,19
90981286,8
27150813,100
3002024,19
836004,135
2159897,80
106091,49
7338,68
23934,43
162675,44
81969246,14
101472624,4
11787701,80
68169,104
853257,48
35598309,144
1999758,122
15901,57
81564871,96
3113247,4
266465,96
240411,104
147899,96
13044603,126
5344,96
23971,80
1277302,27
18837764,17
130097,42
15353748,118
1981024,48
4845307,17
252526,61
15144146,42
82688165,144
10516388,96
15359141,75
71533424,8
9217565,18
65609571,23
118233,23
2835,18
2682354,48
36994746,137
19255127,50
80968904,4
812542,96
86208816,96
162448,92
334654,104
66884698,80
1431726,48
1828087,104
42737578,104
3779159,96
25731,98
16192828,96
51486,15
685611,143
165730,18
2326570,11
506460,78
1340825,48
154270,143
18950725,14
5095359,39
2488924,104
1167425,96
121107,51
71070,104
3727,56
378624,68
773342,104
424803,42
409750,59
95567,28
24999390,104
18380759,104
100898769,104
80635700,11
1772177,104
81302501,96
36949,42
1723637,76
89793096,96
141640,57
134726,9
572144,7
15341184,14
64607521,121
104493,57
19122022,44
7384,12
80160450,11
33209816,42
38168289,32
15946700,139
15557,96
80209949,4
4985,14
75400708,17
64665222,101
15855995,4
9217282,9
18086940,92
39602585,44
91328542,104
3762655,104
135740,9
11035433,104
13997437,9
40901114,42
7579929,4
69723812,80
6623050,139
3266578,59
73185238,104
90406784,1
1929488,26
11253,53
327706,11
28113,59
1298113,86
166360,25
5023795,48
5042488,55
2129908,104
96091144,14
912312,42
101350603,14
8027,92
74926117,104
19016553,6
68634398,14
49072,86
76140002,34
10523166,124
218101,27
13176795,52
119265,143
167700,4
42333713,92
11467712,96
3737404,69
1126170,80
28539237,12
7937286,96
12957244,104
6191,135
2548967,104
4008436,83
9434280,12
80432382,42
580624,96
62359,94
6197255,57
542961,96
2456671,137
3855523,103
2204626,9
71638617,48
1277307,14
11500365,36
8294,27
11014995,80
46043,100
2867580,104
72006550,9
11400117,104
30703,15
3536,98
13094,75
18083016,14
52112,139
31058737,14
16231644,124
1741663,100
26873,32
18099373,104
45603,104
65369270,68
641385,48
82789123,86
86283098,11
35628993,96
37489579,44
384490,80
3321547,96
73772656,43
3363784,28
9502095,14
1874,42
22112,100
2584,68
337453,15
115024,4
66149,42
17577,143
25174491,14
267217,104
28254088,144
1853061,100
1637,17
768161,94
75058419,68
18320650,19
42345933,82
61453,137
1175268,4
3299509,96
93610612,96
81235404,25
91192060,80
327508,14
118971,104
1100063,88
487820,104
2613021,14
17939911,11
21401,59
7479,48
3121954,4
69989,116
18612200,42
72062942,96
249309,4
5398432,42
1314683,43
35705706,28
122279,14
11764480,12
76759070,53
100158788,42
20555512,53
163416,17
885787,96
10860894,100
54513,92
2949165,124
1115743,99
995875,112
90486122,43
2552224,14
6671,15
33208579,44
2871311,67
1490433,117
217994,14
54355282,4
24999334,53
16160189,4
16154745,11
9567,12
91565,104
6480498,60
80685998,9
2312145,110
7164249,19
15082924,80
1066442,4
16249143,14
253661,96
339105,74
101428,9
3159554,4
606276,80
3598633,48
12895041,14
15231,96
128589,104
3217283,135
51679778,8
552466,122
1948749,137
40734129,57
398606,92
733068,112
163789,15
37759,4
69679534,34
3537,43
67555,11
362321,107
787067,48
528122,135
26130,14
40594979,11
9265022,4
2684737,4
5599,124
449826,14
91071,42
10560210,34
36089503,84
84421,43
79657,48
74746043,104
15221948,96
11073,17
2917251,11
1000415,42
18872958,100
397738,14
1466,4
88647776,122
4419,14
35467939,43
18264029,75
13637042,4
9349917,80
56585163,86
109619,7
60101,4
1142497,15
152308,96
762603,100
3961319,27
165594,100
4162,4
1188909,14
92634034,43
1594050,70
9823329,122
64862701,23
3936135,69
277338,60
409849,96
1097803,86
2576548,57
18763282,75
25567,17
927981,8
5095,59
18754113,104
267137,100
18744457,67
67098670,4
447297,98
166000,11
292978,96
6529017,96
24331,50
6426921,14
3053315,14
18702181,43
90905985,4
1079,43
1614240,143
3710352,25
18659619,44
55873224,96
1938458,19
209004,104
2284138,8
2326194,48
16198921,42
39624,118
15038,26
17936,112
369003,100
2744200,104
14242,19
103082133,9
101743999,11
11804,14
1485063,86
3549,31
1025311,14
128383,80
79619173,12
43844,86
54577621,43
41459,19
101054031,135
887776,27
2136962,88
65452752,96
2869053,69
12434,92
340062,27
2219323,96
303615,44
103416722,57
301305,43
164924,14
1523,92
732168,94
3450,7
99860723,80
1750100,143
89219761,12
1160236,53
4030310,19
236048,17
38885,25
64854950,104
241762,15
69510344,147
5186,43
998131,75
3176725,4
122881,96
4814686,33
259492,96
56342951,34
521948,25
628842,96
80670851,48
10274543,25
259411,139
141697,48
2868,3
100806098,104
85708,69
9862,42
305287,25
2584469,14
3011879,4
344707,18
2241894,12
1632380,48
685175,96
6715264,41
1089202,55
166985,43
10262473,12
1503749,124
18143481,86
79492275,91
310019,68
60518,41
775490,96
754505,42
104826,104
72763067,17
143687,96
5521,4
24614,4
203942,25
37798,80
256109,137
56989,37
4025744,69
1549111,9
37074,43
28130604,145
6936,80
132861,12
35492991,104
164085,43
12469,83
559661,48
3545223,104
166065,68
163500,1
1042218,34
5171555,86
23154,70
9435,23
3244944,4
74347068,104
9382,68
3761808,11
5025,4
3716348,91
18158883,104
7639,100
76326157,91
64548215,43
7075,27
2694961,91
14317,146
9487,25
166352,48
786063,96
21945,25
34731,63
3658,14
18286898,28
2007174,82
10309372,96
165062,11
38018,139
374954,43
1307665,12
41305,139
266375,104
30631579,80
8638,70
393562,53
17263,147
1885,36
1189322,14
35595,41
2511924,47
18097117,9
12595581,108
6654288,96
14601256,96
15762,50
9238130,44
91025,14
21147,47
27010,80
19132,104
76127808,14
445193,14
234790,43
1570865,104
91693237,80
31265,144
5902075,135
868314,14
2504677,91
164713,15
2737970,43
81931161,100
90549,82
2921122,18
11790,68
2958097,14
2548094,14
3339,1
7065,75
3991657,115
10822567,9
164361,96
6418978,88
19147972,27
35620936,139
6408283,19
74369,100
1861270,80
38846,42
2968364,92
751259,4
46338,75
343015,133
6925904,104
4446,4
6636,104
12669435,49
77133,96
12820,55
4881,100
3745206,4
211315,99
147977,4
2822,25
3932137,67
316197,19
11033790,96
3365729,126
2290100,116
11273203,53
22240,147
16263,42
89568589,80
2473380,96
2354924,4
2480157,4
437393,4
3722383,104
102808857,14
92462355,96
19066,14
18951083,48
347579,104
14811975,44
78126838,132
35504315,14
11265,100
9307751,14
7963,12
82543242,96
165370,57
149917,138
96950912,118
264317,4
1472684,1
39449,41
3162,68
69639337,96
8490,96
22656,19
44807,14
7112,80
444038,104
122085,48
4293,28
79919162,104
59988,25
13542,146
21185,14
7997901,53
98790167,68
89306,42
8484,34
9866,4
53193,49
25076,14
761043,9
5609,68
11418511,12
21292,29
2648566,42
69234316,53
25098,100
55394,42
989170,13
229978,4
808264,86
162828,23
1910344,96
12751,42
1357658,43
62923,48
3000753,96
28993430,98
112536,56
4156,54
15933,68
91149289,126
59445937,32
37405727,56
4100,80
3175451,4
93143687,43
5266,70
260387,43
15434422,55
1691,41
510681,44
18247082,96
15256846,44
31805,14
72153939,48
2437248,47
79560,26
46414,104
16674,12
7425,52
65401684,14
117297,142
19287,41
11878,11
736366,96
18281968,59
9368781,14
50686,14
725809,86
42519,43
93183345,25
16163818,51
3076091,14
52097,56
38879,55
24688,104
11423,4
276981,4
2033586,14
5287595,118
9266905,43
204455,52
3534,53
7253,51
3762280,135
10077927,42
93136823,57
28134739,14
4037,43
18731825,47
12291,146
18118111,14
4432660,96
11211,116
32379,137
6367266,17
28145529,14
18270027,14
10236932,27
7357,42
7655,54
82488,92
368844,54
362181,44
6461864,133
1075434,14
23732324,48
18447769,7
756382,69
1678,27
205278,86
24972212,4
24798,42
27200360,43
71910,48
436931,19
2550852,42
30579,100
4033304,40
157306,124
165447,25
88124,57
1083489,14
455283,96
1443200,43
76440728,92
10910965,122
13156,80
1366457,48
941454,14
33197425,104
484337,92
164682,54
21082,100
344890,8
99055,4
8853,1
414192,92
209610,56
18535777,100
8034,124
17224,20
2248203,12
68679,55
103923,104
89859006,4
1294941,14
2122794,58
18165046,75
1400172,14
14104,118
3088,42
31955,4
52182975,96
16123,100
428055,44
20300578,12
708541,103
65265757,12
787232,12
11683846,48
78055708,104
751761,104
511863,67
96209108,14
65101,14
4512,68
162954,132
5372,68
19011961,104
1107600,55
8966794,135
164876,27
2681218,104
38660,100
17516,96
803638,96
33250,42
13391879,96
5167,81
96260432,14
332184,14
1016007,96
18316960,80
29367821,75
165784,99
92545208,116
109731,4
2847472,27
16944,52
460139,14
99161554,96
35618611,104
84781574,132
65299,104
245360,53
157313,68
5368403,12
14806044,14
1222117,86
59317000,14
2584457,14
427392,14
18682554,75
2567550,41
327513,23
37534,48
10353616,68
1408056,121
12293,70
452139,57
1224492,14
3299457,14
82090049,15
8454,42
3998,63
2173365,43
332372,8
3508668,34
1135347,57
696715,43
15014,96
729043,31
371348,29
99064999,29
1491,4
2155566,50
8663,75
22688,4
77374570,80
260601,96
30665330,4
3155296,104
23161,104
3265403,4
412012,96
120853,14
228068,30
281622,86
2400156,96
7771,96
3214432,4
2803601,88
4861069,80
80856050,31
51196,124
1205858,30
70473170,14
70285116,14
17483,86
35701620,9
4764,43
9213987,17
75809,26
11266049,80
951177,44
164754,11
6255594,14
370788,7
98199128,139
87444,39
96200839,75
1629,14
74491056,14
17043,48
3090,118
3042726,43
2494361,96
456189,96
430082,8
8170,112
30626680,34
90725245,4
538501,69
46074,14
2925058,43
3212537,19
10103375,67
11688760,24
65900754,14
11373,68
2295646,59
686498,100
33202504,68
428258,57
2601032,124
2602188,104
3304,48
5831,12
1310815,52
1287066,59
476416,36
568624,25
10442082,14
77279406,96
9223,4
506020,100
74755996,92
18858481,14
80030090,91
19156404,124
44486,117
76673,43
6075380,104
2446468,104
3119,7
6646428,104
56196,55
8356,112
95067142,14
12709,8
7188147,15
9370513,25
636533,100
141934,86
15317,53
427185,53
12601,48
9891445,19
54472,59
3823786,18
7597308,53
2945048,118
3031290,96
21521,14
18506581,128
1515366,43
2548588,54
37845,96
775402,4
29018003,44
210372,31
40131,51
674301,88
18311685,4
64993736,14
28606404,12
5057,98
2030800,43
690822,12
493453,44
7584433,44
1908498,14
164172,48
951130,14
3562430,78
3596426,96
20840335,27
68673565,4
3735638,55
10949908,104
9203734,55
28332,27
16582,19
10061,4
166486,43
6278073,14
8614,100
82390203,91
584561,68
7162381,96
77128560,104
35214,48
1069062,75
43081,51
2663195,80
6427,4
209086,80
3925966,7
3724467,47
22480,145
74464,14
32380,14
5397395,14
3495423,17
27490,4
729473,43
42837454,96
10856,70
22756,4
2427738,4
587525,147
82508061,96
10207751,126
124560,1
9800,37
2411622,80
79410056,96
4513,23
9367057,14
2282887,43
54360562,96
30116522,124
4023956,14
1045761,43
166277,80
3118688,4
90444700,43
166897,57
91168118,105
6192,135
98210,124
163163,8
68351413,104
10297627,96
16094,25
84418,104
1151065,139
2178013,69
25017205,54
99117440,75
34585,19
19283,86
2422400,124
39540,92
28345,121
762535,4
2593,80
20415,137
451202,17
4728,4
5624,81
95062297,147
11079792,61
454452,36
164518,43
74599109,47
166766,147
4983419,4
133078,43
8510372,14
3382,68
27837,34
414372,28
420856,69
1495885,31
809314,14
63185,68
6194,25
5359133,88
31850,96
371641,92
23736,9
9046316,12
1459822,104
131648,48
1526,12
4010807,49
3621525,14
51667067,69
928045,100
63806,55
64769552,43
4035924,14
432048,51
1102521,34
39218,69
101746912,43
11050198,118
80821605,53
5812,50
1106954,96
164346,8
166967,51
14749912,14
77356,100
11648,133
58469103,68
6449564,44
4245242,124
84337624,122
15550475,14
10663630,14
96490188,14
11108838,139
262750,55
17953373,104
64886036,122
27205473,34
165308,7
96366188,137
1526729,48
6565,43
7579168,14
80086817,43
9274453,70
1195173,4
58485,75
82510647,4
10854676,17
28973017,12
494051,48
7378,43
5107,7
114044,96
6587602,17
836474,96
118127,135
77897822,11
2278459,92
267528,104
4804,55
1129552,14
89593282,50
1138353,124
5955,69
99160365,14
7683721,53
27025718,92
166680,68
100560482,63
1195377,43
22290204,43
1376946,132
24513,27
334738,137
63091,17
14401,100
13788,42
34280,141
18155836,23
4310,96
4794637,55
10091,59
10346400,104
86937,100
359901,96
76640333,104
1552331,104
107182,148
5591,109
96359206,104
2466850,14
15922891,59
496934,14
89792999,135
1657,14
18141297,88
164228,23
3631,43
27120059,100
50072,70
81874725,75
71734435,12
157345,43
725097,67
2129224,25
7077,100
12354,4
5597,82
79902774,4
621143,11
18850039,28
1645086,59
73012124,96
16084555,100
3741589,44
16228925,78
18326385,3
9350447,96
884316,25
45982,68
68575678,104
80771,75
103167527,9
166436,9
1840979,14
112051,23
28684646,27
27196471,4
27017673,96
58556,25
10893993,97
83664,43
19094274,69
18460229,109
30641044,70
2723,52
3621765,48
13203,27
128737,48
1154648,42
3282116,139
12952,15
54829150,14
11772061,105
24464,143
4033604,34
2344502,104
11408925,12
5050,135
13009774,8
9423,59
15183489,19
946386,42
82823467,68
153617,104
23410,43
101697625,4
71221861,96
237948,135
10194,43
157235,1
40904309,4
518180,104
9849,27
866788,4
1130682,135
29399,43
6683,17
163444,68
4768,43
17259,96
2610793,96
1983258,26
41569,34
15085,31
106613,121
2378851,19
5195,135
82332129,73
95051597,14
3140649,116
11230660,14
97015746,14
18845513,47
18933481,25
101991953,44
232520,80
1008271,25
525424,4
2562699,4
18387585,33
61411,53
2113831,11
163755,43
12436,94
75384,23
3662174,48
2551071,48
281662,135
1293049,88
6453825,4
18911159,80
57277,43
35503864,104
26072,90
162993,143
1916623,92
